id,proper,ra,dec,mag,con,dist,spect
94966,,19.380888,-54.423931,5.03,Tel,48.216,A0Vn
94999,Arkab Posterior,19.386976,-44.799778,4.27,Sgr,41.1353,F2III
95052,Rukbat,19.398103,-40.61594,3.96,Sgr,55.7414,B8V
95057,,19.399027,43.388171,5.85,Lyr,135.1351,G6.5IIIa
95077,,19.402105,29.621338,4.99,Cyg,258.3979,B3IV
95152,,19.416164,11.944415,5.17,Aql,15.1768,G8IVvar
95161,,19.41779,-29.309359,5.91,Sgr,91.3242,K3III
95182,,19.421247,-24.508575,5.02,Sgr,77.2201,A4IV/V
95190,,19.422665,-13.89713,5.72,Sgr,154.7988,K2III
95202,,19.424611,19.798365,5.14,Vul,83.2639,K0III
95206,,19.424906,-23.962457,5.45,Sgr,153.1394,K3III
95207,,19.424972,3.114775,3.36,Aql,15.5255,F0IV
95260,,19.435868,36.317896,5.17,Cyg,216.9197,B9sp...
95261,,19.4364,-15.053251,5.71,Sgr,214.1328,B7IV
95264,,19.437013,20.097733,5.6,Vul,72.8863,A0V
95268,,19.438654,-21.776693,5.57,Sgr,132.2751,K1/K2III
95276,,19.440037,13.023801,5.76,Aql,55.991,F6III
95286,,19.441302,19.891493,5.84,Vul,187.9699,M0III
95289,,19.441969,0.33857,4.64,Aql,869.5652,F2Ib
95323,,19.449022,-29.743225,5.66,Sgr,69.9301,B8/B9V
95360,,19.457212,52.320436,5.73,Cyg,107.5269,A1V
95393,,19.463366,-54.325272,5.7,Tel,164.7446,K4III
95434,,19.472444,2.93003,5.84,Aql,294.9853,B6III
95473,Anser,19.478427,24.664905,4.44,Vul,91.1577,M0 comp
95487,,19.482523,24.768723,5.82,Vul,157.7287,K0III
95495,,19.483608,1.950448,5.79,Aql,61.1995,A0V
95523,,19.489487,14.596019,5.57,Aql,91.7431,K0III
95524,,19.489951,-43.445195,5.7,Sgr,62.383,Am
95554,,19.495098,51.729779,3.76,Cyg,37.2024,A5Vn
95566,,19.497829,-26.985615,5.46,Sgr,71.736,K1/K2III
95638,,19.511066,-2.788887,5.03,Aql,162.0746,M1IIIvar
95648,Albireo,19.512023,27.959681,3.05,Cyg,133.1558,K3II+...
95652,Albireo B,19.51261,27.965276,5.12,Cyg,122.549,B8V
95700,,19.519709,-68.43392,5.98,Pav,387.5969,K4/K5III
95714,,19.522039,50.306706,5.55,Cyg,141.6431,K1III
95716,,19.522672,26.617171,5.89,Vul,60.5327,K0III-IV
95752,,19.529534,34.452968,4.74,Cyg,263.8522,B3IV
95799,Alsafi,19.539149,69.661175,4.67,Dra,5.7547,K0V
95839,,19.54828,-53.185618,5.76,Tel,115.7407,Am
95876,,19.556007,-45.271748,5.59,Tel,121.6545,A0p
95896,,19.561557,49.262319,6.0,Cyg,406.5041,M4.5III
95927,,19.568153,7.378941,4.45,Aql,32.9924,K3III
95932,,19.569024,-40.034638,5.89,Sgr,129.7017,A5IV-III
95956,,19.572161,51.23662,5.71,Cyg,25.113,F7V
95973,,19.57636,19.773403,5.0,Vul,169.4915,B8IIIn
95986,,19.578127,42.412509,5.34,Cyg,176.6784,A2V
96000,,19.580813,29.462954,5.39,Cyg,171.2329,A0V+...
96026,,19.585349,-10.560444,5.12,Aql,140.2525,G8III
96039,,19.586942,-48.099202,4.88,Tel,113.6364,G9III
96104,,19.600459,-24.719081,5.64,Sgr,90.2527,A1m...
96138,,19.607372,50.221103,4.49,Cyg,18.3352,F4V
96156,,19.610555,44.694936,5.17,Cyg,40.833,K0III
96162,,19.611786,-24.883623,4.59,Sgr,58.1395,B8/B9V
96165,,19.612022,-1.286601,4.36,Aql,119.9041,B5III
96179,,19.61457,11.273206,5.98,Aql,371.7472,G0Ib
96180,,19.614847,-7.027477,4.93,Aql,515.4639,B0.5III
96193,,19.617595,-18.231052,5.66,Sgr,121.8027,K0III
96212,,19.621498,16.462802,5.67,Sge,147.2754,G8IIIvar
96232,,19.626227,-14.301801,5.46,Sgr,30.5623,F7V
96252,,19.62981,-4.64764,5.45,Aql,32.1543,F3IV
96314,,19.644769,54.973793,5.89,Cyg,40.8831,F6Vasv
96359,,19.653234,5.397773,5.18,Aql,239.2344,B3V + B3V
96377,,19.656279,30.153321,4.68,Cyg,81.6327,G8III-IV...
96386,,19.657356,42.818278,5.41,Cyg,200.0,B9III
96450,Sham,19.668275,18.01389,4.39,Sge,130.3781,G0II
96453,,19.668657,-23.429086,5.97,Sgr,109.8901,K0III
96500,,19.6787,-0.621233,5.64,Aql,107.9914,A3IV
96501,,19.678717,-16.293268,5.3,Sgr,73.7463,K1III
96519,,19.680601,45.524942,5.06,Cyg,49.6278,F5II
96530,,19.68415,17.476041,4.39,Sge,134.7709,G8II
96533,,19.684869,13.815682,5.98,Aql,100000.0,B5V
96588,,19.696945,50.52506,5.99,Cyg,21.0793,G2V
96643,,19.708648,-16.123996,5.06,Sgr,54.3183,F3IV/V
96650,,19.709447,11.826583,5.28,Aql,261.7801,F3V:+...
96670,,19.71239,32.426741,5.93,Cyg,602.4096,A5III
96756,,19.72598,-15.470105,5.49,Sgr,48.9237,F5V
96770,,19.72859,25.771929,5.5,Vul,101.7294,G8III
96774,,19.729192,41.773108,5.86,Cyg,174.8252,M0III
96811,,19.737943,37.354355,4.89,Cyg,88.6525,G8III
96814,,19.738446,69.337065,5.9,Dra,132.1004,A2III
96858,Fawaris,19.749574,45.13081,2.86,Cyg,50.5817,B9.5III
96921,,19.761096,7.613158,5.89,Aql,53.6193,A3IV
96951,,19.767005,-31.908571,5.51,Sgr,217.8649,B8III
96970,Tarazed,19.770994,10.613261,2.72,Aql,121.0654,K3II
96981,,19.772707,-19.761113,4.87,Sgr,63.6537,K0III
96986,,19.773777,33.727598,5.0,Cyg,21.2314,F5
97056,,19.789795,18.534286,3.68,Sge,182.1494,M2II + B6
97067,,19.79105,38.407614,5.83,Cyg,144.9275,B8Vn
97093,,19.796816,25.384058,6.0,Vul,126.9036,K0II-III
97112,,19.800321,-56.362611,5.33,Tel,49.554,A9Vn
97124,,19.80285,70.26793,3.84,Dra,45.3721,G8III
97163,,19.811683,11.815896,5.75,Aql,157.7287,F2V:+...
97186,,19.816294,19.142042,5.01,Sge,78.1861,A3V
97189,,19.817279,-10.870763,6.0,Aql,96.432,K5III
97224,,19.823694,-72.503378,5.39,Pav,43.63,A4III
97287,,19.837238,-47.557392,5.91,Tel,408.1633,M1III
97319,,19.842776,38.722419,5.18,Cyg,212.3142,M2IIIa
97323,,19.843702,40.599759,5.68,Cyg,649.3506,B1III
97324,,19.843813,52.988001,5.03,Cyg,62.0732,K3IIIvar
97335,,19.845775,-59.193667,5.41,Pav,84.9618,A0IV
97338,Altair,19.846388,8.868322,0.76,Aql,5.1295,A7IV-V
97339,,19.846329,-10.763512,5.38,Aql,27.8707,F0V
97365,,19.850456,10.415727,5.12,Aql,19.1902,F8V
97368,,19.851141,22.610046,4.9,Vul,193.0502,B2.5V
97438,,19.864056,-39.874367,5.32,Sgr,92.4214,A0p
97446,,19.866408,47.027339,5.6,Cyg,100000.0,O9.5Ia
97454,,19.867109,24.992162,5.54,Vul,518.1347,A1Iab
97464,,19.868658,47.931795,5.91,Cyg,510.2041,B2III
97472,,19.870001,-19.044991,5.88,Sgr,115.8749,K0III
97493,,19.874547,1.005661,3.87,Aql,423.7288,F6Ibv SB
97505,,19.877143,-54.971026,5.76,Tel,172.4138,G8/K0III
97559,,19.88816,57.523482,5.14,Cyg,194.1748,B5V
97560,,19.888538,-3.114464,5.63,Aql,80.1282,A5pvar
97575,,19.891026,24.079614,4.57,Vul,102.5641,B9.5III
97617,,19.902299,-8.574211,5.76,Aql,193.7984,K5III
97627,Libertas,19.904134,8.461453,4.71,Aql,56.2746,K0III
97650,,19.908632,24.319388,5.56,Vul,144.3001,A0III
97655,,19.910459,-8.227289,5.7,Aql,147.929,B7Vn
97669,,19.912444,0.273627,5.6,Aql,113.8952,A0III
97674,,19.913403,36.995676,5.79,Cyg,369.0037,Fp
97721,,19.921026,-41.868288,4.12,Sgr,55.7414,K0III
97725,Alshain,19.921887,6.406763,3.71,Aql,13.6986,G8IVvar
97744,,19.927167,52.438948,4.91,Cyg,86.2813,A4Vn
97755,Terebellum,19.930651,-26.299506,4.7,Sgr,25.9875,G3/G5III
97757,,19.931045,38.486705,4.95,Cyg,442.4779,B5IV
97762,,19.932051,58.845969,4.98,Cyg,280.8989,K5II-III
97774,,19.933684,16.634799,5.71,Sge,100000.0,G5Ibv SB
97792,,19.937292,11.423721,5.28,Aql,67.2948,A1IV
97799,,19.938438,35.083424,3.89,Cyg,41.3736,K0IIIvar
97851,,19.94912,-27.169899,4.54,Sgr,255.102,K3III
97863,,19.951749,-58.901351,5.24,Pav,85.3971,B9.5IV
97883,,19.953852,40.367824,5.46,Cyg,340.1361,B5V
97923,,19.962624,16.789163,5.54,Sge,139.6648,B9III
97947,,19.965842,-15.49149,5.01,Sgr,81.4332,A2V
98014,,19.977216,30.983665,5.51,Cyg,142.6534,B9Vn
98021,,19.978116,-69.163957,5.74,Pav,70.1262,Am
98026,,19.979285,19.492148,3.51,Sge,79.2393,K5III
98042,,19.982555,-26.195767,4.84,Sgr,96.0615,G8II/III
98064,,19.986261,23.101281,5.68,Vul,49.1159,F0
98072,,19.989006,45.772541,5.92,Cyg,138.8889,A5III
98101,,19.995605,-35.276305,4.37,Sgr,158.9825,B2.5IV
98105,,19.996485,-9.958238,5.87,Aql,22.2025,F8V
98110,,19.997595,-34.697799,5.3,Sgr,48.4966,A4/A5IV
98114,,19.998665,37.042885,5.15,Cyg,404.8583,B3IV
98127,,20.000919,17.516511,5.33,Sge,312.5,M4IIIa
98150,,20.004425,-37.701719,5.95,Sgr,107.7586,G8/K0III
98159,,20.005621,-33.703452,5.65,Sgr,21.2495,F7V
98167,,20.006418,-66.94936,5.75,Pav,73.2601,K0IV
98184,,20.009845,-72.910504,3.97,Pav,32.2165,A0V
98201,,20.013424,-45.112918,5.8,Sgr,81.367,A8III
98215,,20.016383,8.557735,5.9,Aql,212.3142,K5III
98232,,20.018346,27.753573,4.66,Vul,72.4638,A4III
98260,,20.022655,50.104695,5.06,Cyg,133.1558,K1II-III
98272,,20.024594,64.820974,5.22,Dra,180.1802,M1III
98297,,20.029086,24.800423,5.88,Vul,331.1258,B4V
98298,,20.029093,-59.375893,4.95,Pav,145.7726,M6III
98313,,20.03123,-66.943966,5.32,Pav,72.4638,K2IVCN...
98321,,20.032944,-13.637217,5.69,Sgr,90.9918,A1IV
98324,,20.03373,24.938043,5.23,Vul,67.981,F2III
98375,,20.044299,-27.709845,4.43,Sgr,137.5516,M4III
98389,,20.04696,67.873565,4.51,Dra,131.406,K3III
98425,,20.054555,18.500993,5.99,Sge,248.139,K3Iab:
98441,,20.058338,16.031255,5.73,Aql,195.6947,B9MNp...
98448,,20.059291,-37.940699,4.77,Sgr,112.3596,K4III
98454,,20.060373,29.896805,5.73,Cyg,15.8579,G6IV+...
98504,,20.068399,17.070173,5.8,Sge,17.7683,G1V
98508,,20.068976,7.277966,5.51,Aql,141.6431,K0III
98527,,20.072108,-32.056296,4.99,Sgr,89.1266,K1III/IV
98529,,20.073098,-0.709309,5.67,Aql,127.8772,K4III
98548,,20.076715,32.218598,5.62,Cyg,100000.0,B1.5Ia comp
98604,,20.08597,19.991071,5.09,Sge,49.1642,K2III
98646,,20.092444,61.99542,5.4,Dra,52.687,K3III
98710,,20.103823,53.165688,5.81,Cyg,36.5631,F5V
98715,,20.106055,35.972468,5.38,Cyg,23.9464,K0IV
98764,,20.114835,23.614425,5.08,Vul,154.5595,B3V
98804,,20.1231,-52.880793,4.93,Tel,331.1258,M1II
98855,,20.13384,-0.678185,5.97,Aql,46.9484,K1IV
98924,,20.145157,-66.182068,3.55,Pav,6.1084,G5IV-Vvar
98939,,20.148145,77.711419,4.38,Cep,96.5251,B9III
98986,,20.157116,36.839621,4.93,Cyg,317.4603,B2.5V
99087,,20.175982,26.904169,5.51,Vul,129.8701,A3III
99143,,20.186632,-36.101212,5.32,Sgr,6.015,K2V
99156,,20.188413,-0.821461,3.24,Aql,87.7963,B9.5III
99182,,20.193007,62.078542,5.7,Dra,48.3559,F5V
99200,,20.19666,26.80899,5.51,Vul,432.9004,K3II-III
99213,,20.200195,26.478806,5.91,Vul,246.9136,B7Ve...
99254,,20.207186,-12.617497,5.84,Cap,27.7008,F5V
99312,,20.220523,-1.009339,5.44,Aql,216.9197,K5III
99320,,20.22168,46.815675,4.8,Cyg,187.2659,A5IIIn
99336,,20.223288,56.567722,4.28,Cyg,48.8281,A3IV-Vn
99344,,20.224331,60.640569,5.81,Cep,177.9359,K5III
99356,,20.227196,46.741329,3.8,Cyg,271.0027,K2II+...
99419,,20.237369,28.694817,5.19,Vul,91.1577,A7IVn
99423,,20.237949,15.197609,4.94,Aql,45.977,A2V
99428,,20.238617,-52.44577,5.65,Tel,210.084,K4III
99451,,20.242229,36.806302,4.93,Cyg,42.6985,A2V
99505,,20.254415,25.591957,4.79,Vul,303.9514,B3V
99507,,20.254806,-27.032977,5.73,Cap,8.9111,K3V
99523,,20.256604,33.729084,5.7,Cyg,97.4659,K0III
99529,,20.257867,47.714208,3.96,Cyg,324.6753,K3Ib-II comp
99534,,20.2584,23.508906,5.18,Vul,588.2353,G2Ib SB
99554,,20.262816,27.814242,4.5,Vul,103.8422,K3III
99569,,20.266837,45.579525,5.87,Cyg,34.2583,F5V:
99631,,20.279746,24.671102,5.3,Vul,134.2282,G8III
99648,,20.282024,40.365075,5.27,Cyg,483.0918,K5II
99696,,20.291918,66.853687,5.91,Dra,17.5685,G3V
99706,,20.29413,-12.508212,4.3,Cap,174.5201,G3Ib
99723,,20.296445,38.03293,4.77,Cyg,100000.0,B2pe
99741,,20.300388,-21.80996,5.86,Cap,96.9932,G8III
99743,Algedi,20.300904,-12.544852,3.58,Cap,32.4465,G6/G8III
99748,,20.301941,40.732082,5.83,Cyg,595.2381,O9V
99775,,20.306876,55.397095,5.76,Cyg,90.4977,A2Vs
99786,,20.307958,36.999803,5.58,Cyg,62.5,A2V
99799,,20.310853,34.982775,5.14,Cyg,970.8738,F5Ib
99873,,20.323223,-19.118533,5.28,Cap,343.6426,K2III
99898,,20.326863,62.257472,5.71,Dra,115.8749,B9V
99932,,20.333386,13.548091,5.96,Del,80.3213,A5m
99937,,20.334998,68.880317,5.59,Dra,205.3388,M5III
99952,,20.339279,17.792928,5.82,Sge,167.2241,K5III
99985,Alshat,20.344393,-12.75908,4.77,Cap,77.6398,B9IV
100020,Dabih,20.350187,-14.781367,3.05,Cap,100.2004,A5:n
100032,,20.3532,63.980122,5.69,Dra,215.0538,K5III
100109,,20.36762,24.446099,5.5,Vul,305.8104,B8IIIn
100111,,20.368156,45.794994,5.58,Cyg,124.2236,K0IIIvar
100128,Sadr,20.370473,40.256679,2.23,Cyg,561.7978,F8Ib
100143,,20.374305,-42.049548,5.6,Sgr,66.1376,A0V
100175,,20.379249,41.026012,5.95,Cyg,259.0674,M0III
100215,,20.386304,5.342987,5.3,Aql,75.5858,G8III-IV
100248,,20.395658,37.476449,5.87,Cyg,414.9378,B2Vne
100260,,20.397671,32.190172,4.43,Cyg,76.6284,K3III
100264,,20.398106,-42.422868,5.64,Sgr,95.511,A3V
100412,,20.424119,-28.663269,5.86,Sgr,153.8462,G8II/III
100425,Peacock,20.427459,-56.73509,1.94,Pav,54.8246,B2IV
100428,,20.427925,21.409642,5.68,Vul,145.7726,G6III
100533,,20.450624,49.383367,5.73,Cyg,37.5657,F0V:
100555,,20.455336,-18.211721,5.08,Cap,167.2241,B4V
100581,,20.459517,38.440332,5.63,Cyg,81.4332,A3V
100639,,20.470687,81.422708,5.38,Dra,139.6648,G9III
100701,,20.481004,-17.813687,4.77,Cap,30.2663,F3V
100741,,20.488997,36.454729,5.9,Cyg,793.6508,A1Ib
100750,,20.489926,30.368555,4.01,Cyg,235.8491,F5II
100757,,20.490863,56.06819,5.89,Cyg,265.9574,B9Vn
100758,,20.490931,81.091277,5.96,Dra,63.7349,K0III+...
100767,,20.493015,62.994105,4.21,Cep,41.841,A7III
100775,,20.494167,-2.885531,4.91,Aql,61.2745,K2III
100797,,20.498307,-18.583178,5.94,Cap,66.357,A1V
100812,,20.500983,48.951569,4.94,Cyg,278.5515,B2.5IV
100917,,20.521893,49.220297,5.44,Cyg,122.399,M2III
100934,,20.525112,74.954619,5.18,Dra,121.3592,A0p...
101019,,20.539915,-9.853384,5.66,Cap,24.4021,G3V
101095,Aldulfin,20.553547,11.303263,4.03,Del,101.3171,B6III
101101,,20.554894,-80.964862,5.76,Oct,160.0,G6/G8II
101148,,20.565052,35.250852,4.61,Cyg,847.4576,K2Ib comp
101149,,20.565234,46.693866,5.78,Cyg,132.2751,B9sp...
101151,,20.565297,-44.516048,5.12,Mic,71.736,K0III
101156,,20.565845,13.027255,5.39,Del,72.4113,A3IVs
101263,,20.588482,14.674213,4.64,Del,67.4764,A3V
101285,,20.593003,-60.581749,4.75,Pav,27.7932,F1III
101365,,20.61212,-2.549957,4.91,Aql,398.4064,K5II
101389,,20.617964,26.461947,5.59,Vul,97.371,B9V
101442,Rotanev,20.625816,14.595087,3.64,Del,30.931,F5IV
101445,,20.626116,-47.291502,3.11,Ind,30.1477,K0III
101446,,20.626465,-61.529918,4.86,Pav,58.1395,Fm delta Del
101472,,20.630311,11.377676,5.42,Del,57.9374,A2V
101515,,20.638501,-81.289063,5.89,Oct,195.6947,K5III
101519,,20.638967,-1.105121,4.31,Aql,103.4126,G8III SB
101539,,20.642038,21.201174,4.81,Vul,71.3776,A0V
101540,,20.642198,24.115958,5.06,Vul,160.2564,B5IV
101542,,20.643053,23.680494,5.91,Vul,625.0,K0II-III+..
101553,,20.645552,13.315125,5.69,Del,617.284,K3Ib
101570,,20.649867,30.334265,5.68,Cyg,108.5776,K2III
101580,,20.65138,15.838199,5.99,Del,413.2231,B3V
101587,,20.652161,10.086203,5.07,Del,30.1205,G5IV+...
101594,,20.654533,-14.95476,5.24,Cap,348.4321,B7III
101607,,20.656914,0.486445,5.15,Aqr,71.4796,K1III
101629,Sualocin,20.660635,15.912072,3.77,Del,77.821,B9V
101654,,20.667347,-60.548892,5.11,Pav,24.6609,F8V
101655,,20.667485,-18.138659,5.15,Cap,177.9359,M1III
101657,,20.667549,43.458878,5.97,Cyg,137.5516,K2III
101684,,20.672174,-33.431843,5.47,Mic,72.6216,K1III
101696,,20.6757,-16.12418,5.79,Cap,100.4016,K0III
101736,,20.684039,32.307287,5.53,Cyg,244.4988,G8IIb
101761,,20.689902,-31.598289,5.75,Mic,138.8889,M1III
101767,Deneb,20.690532,45.280338,1.25,Cyg,432.9004,A2Ia
101824,,20.699028,41.716875,5.68,Cyg,335.5705,B8II-III
101826,,20.699186,-66.760682,5.14,Pav,240.9639,B8Vvar
101831,,20.700731,-76.180592,5.99,Oct,101.1122,F4III-IV
101846,,20.703508,50.34003,5.41,Cyg,390.625,B2V
101877,,20.709755,82.531158,5.75,Dra,108.1081,A0V
101922,,20.719722,66.657447,5.59,Cep,42.7899,A8V
101950,,20.724315,15.074581,4.43,Del,68.4463,A7IIIp d Del
102002,,20.733966,-51.920971,4.51,Ind,24.1721,A6:var
102027,,20.739457,56.488405,5.91,Cep,336.7003,M3III
102057,,20.747919,25.270617,4.92,Vul,99.6016,K2III
102064,,20.749314,-66.203212,3.42,Pav,41.425,A5IV
102091,,20.754811,61.838782,3.41,Cep,14.2653,K0IV
102100,,20.755878,57.579725,4.52,Cep,27.2926,F8IV-V
102122,,20.761043,30.719715,4.22,Cyg,61.6523,K0III
102154,,20.76826,-25.270898,4.13,Cap,14.6778,F5V
102156,,20.769441,-21.514032,5.91,Cap,80.8407,A1V
102157,Aljanah,20.770178,33.970256,2.48,Cyg,22.2916,K0III
102166,,20.772238,-39.199262,5.48,Mic,99.5025,B8/B9V
102200,,20.777462,16.124134,5.15,Del,37.9507,A2Ia+...
102201,,20.77764,16.124296,4.27,Del,38.7297,K1IV
102240,,20.786319,34.374123,4.93,Cyg,136.4256,K3IIIvar
102258,,20.790149,36.490717,4.53,Cyg,235.8491,B6IV
102268,,20.79265,80.552262,5.36,Dra,122.2494,K1III
102287,Albali,20.794598,-9.495776,3.78,Aqr,63.6943,A1V
102293,,20.795621,-5.027701,4.43,Aqr,179.5332,M3IIIvar
102302,,20.796759,6.008209,5.57,Del,131.406,A0V
102304,,20.797025,47.831869,5.6,Cyg,179.8561,K5III
102362,,20.808084,-43.988544,5.11,Mic,35.4233,F1IV
102393,,20.815637,46.114134,4.81,Cyg,714.2857,B3Ia
102441,,20.821559,-25.78124,5.86,Cap,295.858,B8II
102442,,20.821733,-68.776521,5.41,Pav,92.5926,K0III
102459,,20.824709,-46.226826,4.9,Ind,126.5823,K5III
102500,,20.8328,-33.779722,4.89,Mic,116.0093,G8III
102513,,20.834695,44.059304,5.06,Cyg,40.9668,A4me...
102560,,20.844938,-12.544906,5.87,Aqr,80.9717,K1III
102585,,20.850211,-37.913332,5.52,Mic,180.1802,K3III
102614,,20.857152,-5.626633,5.99,Aqr,60.7165,F5IV-V
102618,,20.857844,28.250505,5.66,Vul,369.0037,F5Ib
102619,,20.858347,-51.608179,5.06,Ind,143.0615,K1II/III
102631,,20.860681,-62.429335,5.67,Pav,76.3359,A2
102647,,20.863692,-26.919133,4.12,Cap,258.3979,K4III
102673,,20.868801,27.096979,4.56,Vul,57.8035,G8III
102674,,20.869082,-5.507059,5.55,Aqr,199.2032,B9III
102714,,20.877565,-8.983318,4.73,Aqr,48.216,A3m
102758,,20.887431,44.38726,4.8,Cyg,161.0306,B5V
102763,,20.88849,45.181673,5.48,Cyg,308.642,K0II
102796,,20.894494,-39.809865,5.34,Mic,122.6994,K2III
102814,,20.898304,33.437891,5.47,Cyg,184.1621,K5III
102868,,20.909344,28.057621,5.03,Vul,178.5714,K4III
102887,,20.912304,75.92557,5.99,Cep,124.3781,G5III
102894,,20.913283,-17.922894,5.78,Cap,111.8568,K0III
102895,,20.913498,-58.454155,3.67,Ind,187.6173,K0III
102962,,20.926858,13.721536,5.19,Del,147.0588,K0III
102966,,20.927381,12.568558,5.54,Del,60.4961,A4V
102980,,20.930501,47.417656,5.68,Cyg,100000.0,B8Ia
103027,,20.940407,50.728598,5.83,Cyg,51.2821,F0III
103028,,20.940526,49.195847,5.92,Cyg,234.7418,G8II-III
103039,,20.942994,44.924722,5.96,Cyg,100000.0,O6...
103057,,20.946479,-26.296378,5.7,Cap,21.9684,F7V
103069,,20.948341,-9.697545,5.49,Aqr,167.5042,K5III
103081,,20.952893,41.167136,3.94,Cyg,114.8106,A1Vn
103128,,20.96129,-16.031539,5.89,Cap,54.8546,A2/A3III
103179,,20.971209,22.325908,5.3,Vul,138.6963,K4III
103187,,20.972067,44.471711,5.55,Cyg,79.3021,G8III
103195,Musica,20.973871,10.839286,5.51,Del,75.3012,G6III:
103198,,20.975009,50.461791,5.59,Cyg,331.1258,B5Vn
103213,,20.978289,-14.483128,5.95,Aqr,87.184,A9V
103237,,20.984577,4.293481,5.3,Equ,54.0833,F5III...
103240,,20.984753,4.29461,5.24,Equ,56.5611,G0V
103266,,20.990377,59.438594,5.54,Cep,188.6792,K4III
103300,,20.997098,47.520951,4.74,Cyg,434.7826,B1ne
103320,,21.001106,7.516197,5.98,Equ,75.815,A7V
103341,,21.005976,-51.265312,5.76,Ind,28.0112,F5IV-V
103344,,21.007691,19.329581,5.69,Del,160.5136,M3III
103400,,21.019702,46.155773,5.38,Cyg,467.2897,B1V
103406,,21.021517,-32.257767,4.67,Mic,70.2247,G8III
103478,,21.035834,56.669614,5.83,Cep,282.4859,B8III
103504,,21.040873,-38.53097,5.93,Mic,67.3401,K2III
103550,,21.049433,-38.631447,5.32,Mic,35.3732,F3V
103624,,21.063225,53.2859,5.93,Cyg,114.2857,K0III
103649,,21.067979,-5.823066,5.53,Aqr,153.8462,G4
103684,,21.073417,-19.854991,4.82,Cap,49.505,A5V
103696,,21.076292,5.502862,5.63,Equ,235.8491,K5III
103708,,21.078621,-77.023767,5.13,Oct,43.535,F4III
103725,,21.082184,43.927852,3.72,Cyg,258.3979,K5Ibv SB
103750,,21.08729,-54.727042,5.17,Ind,112.1076,K2III
103766,,21.090756,5.958199,5.94,Equ,48.9237,F8V
103770,,21.09145,78.126392,5.91,Cep,123.4568,B8Vn
103804,,21.099118,-17.232861,4.08,Cap,49.7265,A1V
103813,,21.100317,-30.12512,5.69,Mic,92.4214,K0/K1III
103836,,21.10649,71.431797,5.88,Cep,48.7329,F3IV
103839,,21.106855,-32.341618,5.2,Mic,100.6036,K2III
103842,,21.107087,-41.385965,5.55,Mic,218.3406,K3III
103850,,21.108401,31.184657,5.77,Cyg,518.1347,F7.5Ib-IIv
103859,,21.110026,47.648403,4.56,Cyg,316.4557,K4II
103879,,21.114794,38.749415,5.2,Cyg,3.4865,K5V
103899,,21.118797,-25.005853,4.49,Cap,139.8601,K5/M0III
104027,,21.142417,-63.92826,5.75,Pav,156.9859,K0III
104028,,21.142673,-21.193669,5.3,Cap,55.1268,A0V
104034,,21.144135,30.205637,5.6,Cyg,115.7407,B9V
104046,Polaris Australis,21.146119,-88.956499,5.45,Oct,86.1326,F0III
104102,,21.156052,-73.172968,5.67,Pav,19.7668,G3IV
104122,,21.159902,-11.371693,4.5,Aqr,48.852,G8III
104180,,21.17099,53.5631,5.75,Cyg,135.8696,B9III
104184,,21.172361,10.131579,4.7,Equ,36.2976,F0p
104305,,21.196733,59.98661,5.64,Cep,100000.0,B0V
104342,,21.203806,-40.269362,5.83,Mic,31.6656,F5IV
104394,,21.215607,30.226916,3.21,Cyg,43.8789,G8II SB
104400,,21.21751,-39.424922,5.25,Mic,32.9598,F5V
104412,,21.221479,-27.619333,5.41,Mic,112.4859,K3III
104414,,21.221933,-36.423527,5.97,Mic,112.1076,K0III
104417,,21.222351,-70.126267,5.06,Pav,273.9726,M2III
104520,,21.241337,10.006981,4.47,Equ,18.4877,F5V+...
104549,,21.246517,38.045317,3.74,Cyg,20.3417,F1IV
104625,,21.260528,-20.651696,5.17,Cap,197.2387,K0II/III
104630,,21.261779,77.012296,5.92,Cep,291.5452,K5III
104637,,21.262456,-15.1715,5.31,Cap,187.6173,M2III
104641,,21.262738,-53.263084,5.73,Ind,131.2336,A6IV
104649,Kitalpha,21.263731,5.247845,3.92,Equ,58.3431,G0III+...
104742,,21.287289,55.798001,6.0,Cep,369.0037,K3III
104764,,21.290265,39.394681,4.22,Cyg,884.9558,B9Iab
104800,,21.298632,34.896898,4.41,Cyg,196.8504,B2Vne
104802,,21.298966,-32.172539,4.71,Mic,55.8659,A0V
104805,,21.299246,-17.985138,5.4,Cap,163.6661,B5II/III
104826,,21.303076,-4.519478,5.83,Aqr,311.5265,B5V
104848,,21.307551,43.945945,5.04,Cyg,100000.0,O8
104861,Alderamin,21.30963,62.585573,2.45,Cep,15.0376,A7IV-V
104886,,21.314452,11.203373,5.97,Equ,289.0173,K5III
104920,,21.321025,58.623502,5.51,Cep,591.716,B3Vv comp
104929,,21.322828,38.237473,5.89,Cyg,662.2517,F2Ib
104930,,21.322838,64.871855,5.19,Cep,609.7561,B3IVe
104943,,21.324652,49.510294,5.75,Cyg,167.2241,B6V
104979,,21.331096,-53.449427,4.39,Ind,30.2847,A5V
105041,,21.346008,-40.809465,4.8,Mic,60.4595,A2p
105071,,21.351217,23.855966,5.58,Peg,82.9187,K1III
105072,,21.351199,-4.560125,5.87,Aqr,90.9091,G7III:
105073,,21.35134,7.354503,5.81,Equ,200.8032,M2III
105156,,21.36678,49.388848,5.68,Cyg,100.9082,K0III
105162,,21.36811,19.804508,4.08,Peg,47.7783,K1III
105175,,21.370776,-16.834542,4.28,Cap,60.3136,G8III
